vendor_id,vendor_name,case_id,case_name,case_type,evidence_strength,tier,is_false_positive,fp_reason,curriculum_weight,year_start,year_end,changed
28815,"CAF MEXICO, S.A. DE C.V.",349,CAF México — Concentración Transporte Ferroviario,concentration,low,2,0,beneficiary_low_evidence:low,0.1,,,True
194723,LABORATORIOS SAN ANGEL SA,342,URBANISSA SCT Chihuahua — Error de Datos,data_error,high,3,0,active_or_captured:high,0.8,,,True
198864,ZURICH PHARMA SA DE CV,343,La Peninsular Mega-Infraestructura CONAGUA/SCT,concentrated_infrastructure,high,3,0,active_or_captured:high,0.8,,,True
1144,"CONSTRUCTORA Y PAVIMENTADORA VISE, S.A. DE C.V.",26,Multicorporacion Brexot — COVID ISSSTE Medical Equipment Fraud (2020),procurement_fraud,circumstantial,2,0,beneficiary_low_evidence:circumstantial,0.1,2020,2020,True
1154,"PAVIMENTACIONES CAMINOS Y COMPACTACIONES, S.A. DE C.V.",27,Grupo Laboratorios Imperiales Pharma — Vaccine Intermediary SSA/IMSS (2018),overpricing,circumstantial,2,0,beneficiary_low_evidence:circumstantial,0.1,2017,2018,True
246450,DL MEDICA SA DE CV,28,Confecciones Isaac — IMSS/Penal Uniform Overpricing,overpricing,circumstantial,2,0,beneficiary_low_evidence:circumstantial,0.1,2010,2025,True
11497,"GUTSA INFRAESTRUCTURA, S. A. DE C.V.",29,Zapata Internacional SA CV — PEMEX Ghost (SAT EFOS),ghost_company,circumstantial,2,0,beneficiary_low_evidence:circumstantial,0.1,2006,2007,True
121,"INGENIERIA Y DESARROLLO INMOBILIARIO DE MEXICO, S.A. DE C.V.",392,Ingeniería y Desarrollo Inmobiliario - Hospitales ISSSTE/IMSS,institution_capture,high,3,0,active_or_captured:high,0.8,2005,2025,True
19007,PRODUCTOS Y ESTRUCTURAS DE CONCRETO SA DE CV,391,Productos y Estructuras de Concreto - Infraestructura Single-Bid Sistemático,monopoly,high,3,0,active_or_captured:high,0.8,2011,2014,True
1314,TECNOPROGRAMACION HUMANA ESPECIALIZADA EN SISTEMAS OPERATIVO,390,Tecnoprogramación Humana - Monopolio TI SEP/Gobierno,monopoly,high,3,0,active_or_captured:high,0.8,2002,2014,True
2423,GRUPO DE TECNOLOGIA CIBERNETICA S.A. DE C.V.,389,Grupo de Tecnología Cibernética - Pasaporte Electrónico y TI Gubernamental,monopoly,high,3,0,active_or_captured:high,0.8,2002,2025,True
37422,"RINOACERO, S.A. DE C.V.",388,Rinoacero - Mega-Contrato Tamaulipas,overpricing,high,3,0,active_or_captured:high,0.8,2008,2009,True
29587,"CONTROLADORA DE OPERACIONES DE INFRAESTRUCTURAS, S.A. DE C.V.",387,Controladora de Operaciones de Infraestructuras - Contratos Agua Single-Bid,overpricing,high,3,0,active_or_captured:high,0.8,2007,2009,True
6784,ABASTOS Y DISTRIBUCIONES INSTITUCIONALES S.A. DE C.V.,386,Abastos y Distribuciones Institucionales - Alimentación Guardia Nacional/DIF,institution_capture,high,3,0,active_or_captured:high,0.8,2010,2025,True
35078,"TIENDAS SORIANA, S. A. DE C. V.",385,Tiendas Soriana - Programas Alimentarios DIF Licitación Única,monopoly,high,3,0,active_or_captured:high,0.8,2008,2015,True
96101,DRUGSTORE INCORPORATED S A P I DE CV,384,Drugstore Incorporated - Contratos Dispersos Multi-Institucionales,intermediary,high,3,0,active_or_captured:high,0.8,2012,2019,True
92745,COMERCIALIZADORA ELECTRICA DE GUADALAJARA,383,Comercializadora Eléctrica de Guadalajara - Concentración CFE,institution_capture,high,3,0,active_or_captured:high,0.8,2011,2020,True
309677,NUTRIBLEND S A P I DE CV,382,Nutriblend - Empresa Nueva con Mega-Contratos IMSS Alimentos,institution_capture,high,3,0,active_or_captured:high,0.8,2024,2025,True
26289,"MK HUMANA, S.A. DE C.V.",381,MK Humana - Monopolio Cirugía Cardiovascular IMSS,monopoly,high,3,0,active_or_captured:high,0.8,2013,2025,True
155562,ROHJAN SA DE CV,380,Rohjan - Salto de CFE a Ventiladores IMSS,intermediary,high,3,0,active_or_captured:high,0.8,2015,2021,True
263351,NITROMED SA DE CV,379,Nitromed - Intermediario COVID IMSS,intermediary,high,3,0,active_or_captured:high,0.8,2020,2022,True
264903,COMERCIALIZADORA DE NEGOCIOS DIVERSOS SA DE CV,378,Comercializadora de Negocios Diversos - Shell Company SEDENA,ghost_company,high,3,0,active_or_captured:high,0.8,2020,2022,True
35563,COCINAS INDUSTRIALES MULTIFUNCIONALES DE CALIDAD SA. DE CV.,377,Cocinas Industriales Multifuncionales - Monopolio Alimentario INM,institution_capture,high,3,0,active_or_captured:high,0.8,2008,2019,True
176576,SOLUCIONES MEDCO SA DE CV,376,Soluciones Medco Hemodynamics Concentrated Supplier,Concentrated monopoly,high,3,0,active_or_captured:high,0.8,2016,2025,True
14731,"SANITY INTERNACIONAL, S.A. DE C.V.",375,Sanity Internacional IMSS Hygiene Product Concentration,Concentrated monopoly,high,3,0,active_or_captured:high,0.8,2016,2022,True
43223,INGENIERIA PROYECTOS Y CONSTRUCCIONES IPC SA DE CV,374,IPC Construcciones - Concentración SEMAR/Dos Bocas,institution_capture,high,3,0,active_or_captured:high,0.8,2012,2025,True
234430,"ARMOR LIFE LAB, S.A. DE C.V.",373,Armor Life Lab - Proveedor Balístico Defensa,monopoly,high,3,0,active_or_captured:high,0.8,2018,2025,True
6811,"MICROSCOPIA ELECTRONICA E INSUMOS, S.A. DE C.V.",372,Microscopía Electrónica - Contrato Atípico Neurología,overpricing,high,3,0,active_or_captured:high,0.8,2010,2025,True
5402,NEURONIC MEXICANA S.A. DE C.V.,371,Neuronic Mexicana - Intermediario Farmacéutico IMSS,intermediary,high,3,0,active_or_captured:high,0.8,2020,2025,True
11494,"DESARROLLO Y CONSTRUCCIONES URBANAS, S.A. DE C.V.",370,Desarrollo y Construcciones Urbanas NL Monopoly,single_bid_monopoly,high,3,0,active_or_captured:high,0.8,,,True
18935,CALZADA CONSTRUCCIONES S.A. DE C.V.,369,Calzada Construcciones Multi-State Single-Bid Network,single_bid_monopoly,high,3,0,active_or_captured:high,0.8,,,True
11432,CONSTRUCCIONES Y TRITURACIONES S.A. DE C.V.,368,Construcciones y Trituraciones Extreme Concentration,single_bid_monopoly,high,3,0,active_or_captured:high,0.8,,,True
49212,"CONSTRUCCIONES ALDESEM, S.A. DE C.V.",367,Aldesem Infrastructure Single-Bid Monopoly,single_bid_monopoly,high,3,0,active_or_captured:high,0.8,,,True
11497,"GUTSA INFRAESTRUCTURA, S. A. DE C.V.",366,GUTSA Infraestructura / Grupo Hermes,Single-bid dominance,high,3,0,active_or_captured:high,0.8,,,True
246450,DL MEDICA SA DE CV,365,DL Medica IMSS/INSABI Medical Supply Concentration,Concentrated monopoly,high,3,0,active_or_captured:high,0.8,,,True
10616,PCC CORPORACION S.A. DE C.V.,364,PCC Road Paving Single-Bid Dominance,Single-bid dominance,medium,3,0,active_or_captured:medium,0.5,,,True
1144,"CONSTRUCTORA Y PAVIMENTADORA VISE, S.A. DE C.V.",363,VISE Road Construction Single-Bid Dominance,Single-bid dominance,high,3,0,active_or_captured:high,0.8,,,True
16324,TECNICOS ESPECIALIZADOS DE CHIAPAS S.A. DE C.V.,362,Técnicos Especializados de Chiapas — Concentración Carreteras 22 Años,concentrated_monopoly,high,3,0,active_or_captured:high,0.8,2003,2025,True
18363,"CONSTRUCTORA Y PERFORADORA LATINA, S.A. DE C.V.",361,Constructora y Perforadora Latina — Monopolio Perforación CFE,concentrated_monopoly,high,3,0,active_or_captured:high,0.8,2005,2017,True
228202,PROC MINA S. DE R.L. DE C.V.,360,PROC MINA — Contrato Único 6.5B NAICM (Nuevo Aeropuerto),procurement_fraud,high,3,0,active_or_captured:high,0.8,2018,2018,True
140538,INFRALUX SA DE CV,359,INFRALUX QRoo Turismo — Probable Error de Datos 7.76B,data_error,high,3,0,active_or_captured:high,0.8,2014,2018,True
198864,ZURICH PHARMA SA DE CV,358,Zurich Pharma — Inhabilitación SFP + Registro Sanitario Falso,procurement_fraud,high,3,0,active_or_captured:high,0.8,,,True
194723,LABORATORIOS SAN ANGEL SA,357,IMSS Laboratorios San Angel — Sobreprecio Laboratorio Clínico,overpricing,high,3,0,active_or_captured:high,0.8,,,True
13330,"COMERCIALIZADORA BREVER, S. A. DE C. V.",356,Comercializadora Brever — Intermediario Material de Curación,intermediary_review,high,3,0,active_or_captured:high,0.8,,,True
105180,EPCCOR SA DE CV,355,EPCCOR SA de CV — Constructora de Infraestructura,concentration_review,high,3,0,active_or_captured:high,0.8,,,True
55419,ANGAR AZCAPOTZALCO,354,Angar Azcapotzalco — Vehículos SEDENA,concentration_review,high,3,0,active_or_captured:high,0.8,,,True
83386,LUIS GABRIEL CARDENAS PEREZ,353,Luis Gabriel Cárdenas Pérez — Error de Datos IMSS,data_error,medium,3,0,active_or_captured:medium,0.5,,,True
5267,SUMINISTRO PARA USO MEDICO Y HOSPITALARIO,352,Suministro para Uso Médico — Monopolio Mantenimiento Equipo Médico,concentrated_monopoly,high,3,0,active_or_captured:high,0.8,2002,2025,True
5957,"REACTIVOS Y QUIMICOS, S.A. DE C.V.",351,Reactivos y Químicos — Monopolio Reactivos + Hemodiálisis,concentrated_monopoly,high,3,0,active_or_captured:high,0.8,2002,2025,True
5212,"PROBIOMED, S.A. DE C.V.",350,Probiomed — Concentración Biosimilares IMSS,concentrated_monopoly,high,3,0,active_or_captured:high,0.8,2002,2025,True
5985,"SERVICIO DE TRANSPORTE, S.A. DE C.V.",345,Servicio de Transporte IMSS — Error de Datos,data_error,high,3,0,active_or_captured:high,0.8,,,True
30845,"PROMOTORA Y DESARROLLADORA MEXICANA, S.A. DE C.V.",344,Promotora y Desarrolladora Mexicana Multi-Institucional,institutional_capture,high,3,0,active_or_captured:high,0.8,,,True
89613,"INOVAMEDIK, S.A. DE C.V.",329,Inovamedik — Monopolio Servicio Integral de Anestesia,concentrated_monopoly,high,3,0,active_or_captured:high,0.8,2010,2025,True
173854,VANTAGE SERVICIOS INTEGRALES DE SALUD SA DE CV,328,Vantage Servicios Integrales de Salud — Intermediario Logistico Farmaceutico,single_use_intermediary,high,3,0,active_or_captured:high,0.8,2016,2025,True
201986,HUMAN CORPORIS SA DE CV,327,Human Corporis — Monopolio Aceleradores Lineales IMSS,concentrated_monopoly,high,3,0,active_or_captured:high,0.8,2017,2025,True
126363,PROACON MEXICO,326,Proacon Mexico — Monopolio de Tuneles Federales,concentrated_monopoly,high,3,0,active_or_captured:high,0.8,2014,2025,True
305455,WALA SERVICIOS MEXICO SA DE CV,124,Wala Servicios Mexico SA de CV — IMSS 92%DA + Guardia Nacional Backpacks + CENISIDA 100%DA (2024-2025),procurement_fraud,high,3,0,active_or_captured:high,0.8,2024,2025,True
43963,AIRBUS SLC SA DE CV,123,Airbus SLC SA de CV — Guardia Nacional 2.04B TETRA Radio System 100%DA Technology Monopoly,monopoly,high,3,0,active_or_captured:high,0.8,2020,2025,True
11640,"SUMINISTROS MEDICOS DEL CENTRO, S.A. DE C.V.",122,Suministros Medicos del Centro SA de CV — SEMAR/SEDENA 1.13B Medical Supplies DA Ring (1239 contracts),procurement_fraud,high,3,0,active_or_captured:high,0.8,2010,2025,True
30834,GRUPO UNIMEDICAL SOLUCIONES S.A. DE C.V.,121,Grupo Unimedical Soluciones SA de CV — IMSS 1.14B 88%DA (1441 contracts — extreme model blind spot),procurement_fraud,high,3,0,active_or_captured:high,0.8,2013,2025,True
29085,"OPERADORA DE PROGRAMAS DE ABASTO MULTIPLE, S.A. DE C.V.",120,Operadora de Programas de Abasto Multiple SA de CV — 11.6B Multi-Institution DA Ring (SEP/ISSSTE/SEPOMEX),procurement_fraud,high,3,0,active_or_captured:high,0.8,2010,2020,True
64,"EFECTIVALE,S.A. DE C.V.",119,Efectivale S de RL de CV — Guardia Nacional 3.13B Fuel/Voucher Services (2.08B Single DA 2020),overpricing,high,3,0,active_or_captured:high,0.8,2019,2025,True
46629,Televisa,118,Televisa SA de CV — 7.33B Government TV Advertising at 99.8%DA (2010-2025),monopoly,high,3,0,active_or_captured:high,0.8,2010,2025,True
45436,ESTUDIOS AZTECA SA DE CV,117,Estudios Azteca SA de CV — 5.65B Government TV Advertising at 99.8%DA (2010-2021),monopoly,high,3,0,active_or_captured:high,0.8,2010,2021,True
292227,BRAND AND PUSH SA DE CV,116,Brand and Push SA de CV — Alimentación para el Bienestar 753M 100%DA (1874 contracts — extreme model blind spot),procurement_fraud,high,3,0,active_or_captured:high,0.8,2023,2025,True
73979,CORPORATIVO INAGRO COMERCIAL S.A DE C.V.,115,"Corporativo Inagro Comercial SA de CV — DICONSA 790M Food Program 100%DA (17 contracts, 2012-2016)",procurement_fraud,high,3,0,active_or_captured:high,0.8,2012,2016,True
80024,GRANOS Y SERVICIOS OMEGA S.A. DE C.V.,114,"Granos y Servicios Omega SA de CV — DICONSA 858M Food Program 100%DA (31 contracts, 2012-2016)",procurement_fraud,high,3,0,active_or_captured:high,0.8,2012,2016,True
63937,PROCESAR SA DE CV,113,"Procesar SA de CV — ISSSTE/FONACOT 848M DA Ring (100%DA, 25 contracts, 2010-2025)",procurement_fraud,high,3,0,active_or_captured:high,0.8,2010,2025,True
124451,"CARREY, S.A. DE C.V.",112,Carrey SA de CV — CFE Single 568M Direct Award with No Description (2014),procurement_fraud,high,3,0,active_or_captured:high,0.8,2014,2014,True
279307,ADACA MEDICAL SA DE CV,111,Adaca Medical SA de CV — INSABI Single 618M Direct Award for Medical Supplies (2022),procurement_fraud,high,3,0,active_or_captured:high,0.8,2022,2025,True
43971,PHARMA TYCSA,110,Pharma Tycsa — INSABI/ISSSTE/BIRMEX 2.49B Pharmaceutical & Vaccine Logistics DA Ring (68.1%DA),procurement_fraud,high,3,0,active_or_captured:high,0.8,2012,2025,True
30829,ASOKAM S.A. DE C.V.,109,"Asokam SA de CV — IMSS 1.96B Pharmaceutical DA Ring (83%DA, 928 contracts, model blind spot)",procurement_fraud,high,3,0,active_or_captured:high,0.8,2007,2025,True
5608,CREATIVIDAD Y ESPECTACULOS SA DE CV,108,Creatividad y Espectáculos SA de CV — IMSS/SEP 6.81B Events & Services DA Ring (69.7%DA),overpricing,high,3,0,active_or_captured:high,0.8,2011,2024,True
38555,OPERBES SA DE CV,107,"Operbes SA de CV — ISSSTE/SAT Telecom Monopoly 11.1B (62%DA, including 1.64B emergency DA)",monopoly,high,3,0,active_or_captured:high,0.8,2010,2025,True
10484,ORACLE DE MÉXICO S.A. DE C.V.,106,"Oracle de México SA de CV — SAT/IMSS IT Monopoly 8.17B (98.2%DA, proprietary lock-in)",monopoly,high,3,0,active_or_captured:high,0.8,2010,2025,True
35812,"COMERCIALIZADORA PENTAMED, S.A. DE C.V.",105,"Comercializadora Pentamed SA de CV — IMSS 5.97B Pharmaceutical DA Ring (87%DA, 938 contracts)",procurement_fraud,high,3,0,active_or_captured:high,0.8,2010,2025,True
1544,"RALCA, S.A. DE C.V.",104,"Ralca SA de CV — IMSS/ISSSTE 25.1B Pharmaceutical Dual-Institution Monopoly (68.5%DA, 5257 contracts)",procurement_fraud,high,3,0,active_or_captured:high,0.8,2002,2025,True
17657,"DELMAN INTERNACIONAL, S.A. DE C.V.",103,"Delman Internacional SA de CV — CONALITEG Paper Monopoly 4.07B (84.4%DA, textbook supply chain capture)",procurement_fraud,high,3,0,active_or_captured:high,0.8,2014,2025,True
5214,"PROQUIGAMA, S.A. DE C.V.",102,"Proquigama SA de CV — IMSS 4.78B Pharmaceutical DA Ring (87%DA, 2868 contracts)",procurement_fraud,high,3,0,active_or_captured:high,0.8,2002,2025,True
124647,TOTAL FARMA SA DE CV,101,"Total Farma SA de CV — IMSS 7.23B Pharmaceutical DA Ring (86.1%DA, 3685 contracts, 2014-2022)",procurement_fraud,high,3,0,active_or_captured:high,0.8,2014,2022,True
293248,CONSORCIO LAMAT TRAMO 1 S A P I DE CV,100,"Consorcio Lamat Tramo 1 SAPI — Tren Maya 3.38B (FONATUR 2.922B ""trabajos extraordinarios"" + 456M sole-source, 100%DA)",overpricing,high,3,0,active_or_captured:high,0.8,2023,2024,True
274892,PRODUCTOS LONEG SA DE CV,99,"Productos Loneg SA de CV — LICONSA 3.08B (powdered milk @91.7%DA, SEGALMEX ecosystem extension)",procurement_fraud,high,3,0,active_or_captured:high,0.8,2021,2025,True
278036,SAGO MEDICAL SERVICE SA DE CV,98,"Sago Medical Service SA de CV — IMSS 1.82B (2064 contracts @93.1%DA, Inc. July 2020, rs=0.050 blind spot)",procurement_fraud,high,3,0,active_or_captured:high,0.8,2022,2025,True
258353,GRUPO FARMACEUTICO TOTALFARMA SA DE CV,97,"Grupo Farmaceutico Totalfarma SA de CV — IMSS 2.39B (2620 contracts @90.6%DA, Inc. June 2019, rs=0.106 blind spot)",procurement_fraud,high,3,0,active_or_captured:high,0.8,2020,2025,True
283521,EJIDO MAZAHUA,96,"Ejido Mazahua — Sistema de Aguas CDMX 1.105B DA (January 31 2022, communal land entity, no RFC)",procurement_fraud,high,3,0,active_or_captured:high,0.8,2022,2022,True
265626,COMERCIALIZADORA MORAIRA SA DE CV,95,Comercializadora Moraira SA de CV — IMSS COVID-19 1.65B DA 2020 (SARS-COV-2 emergency),embezzlement,high,3,0,active_or_captured:high,0.8,2020,2020,True
287458,OZORE GESTION DE AGUA SA DE CV,94,"Ozore Gestion de Agua SA de CV — CONAGUA 1.689B DA (incorporated April 27 2022, contract May 6 2022 — 9 days)",ghost_company,high,3,0,active_or_captured:high,0.8,2022,2022,True
35633,VITALMEX COMERCIAL S.A. DE C.V.,93,"Vitalmex Comercial SA de CV — 1.85B (41.5%DA, 318 contracts, Vitalmex group third entity)",overpricing,high,3,0,active_or_captured:high,0.8,2002,2025,True
28769,GRUPO VITALMEX S.A. DE C.V.,92,"Grupo Vitalmex SA de CV — 1.81B (88.2%DA, 102 contracts, IMSS medical device DA ring, related to Vitalmex Internacional)",overpricing,high,3,0,active_or_captured:high,0.8,2002,2025,True
5222,"NOVAG INFANCIA, S.A. DE C.V.",91,"Novag Infancia SA de CV — 4.32B IMSS+INSABI (869M ""caso fortuito"" 2025, INSABI 98.9%DA, no RFC)",procurement_fraud,high,3,0,active_or_captured:high,0.8,2014,2025,True
13491,"LABORATORIOS JAYOR, S.A. DE C.V.",90,"Laboratorios Jayor SA de CV — 5.13B IMSS+INSABI (2025 emergency cluster: 665M+663M ""caso fortuito"", no RFC)",procurement_fraud,high,3,0,active_or_captured:high,0.8,2018,2025,True
19551,ULTRA LABORATORIOS S.A DE C.V,89,"Ultra Laboratorios SA de CV — IMSS 7.52B (2025 emergency DA cluster: ""caso fortuito"" + failed-tender DAs, no RFC)",procurement_fraud,high,3,0,active_or_captured:high,0.8,2016,2025,True
4325,"VITALMEX INTERNACIONAL, S.A. DE C.V.",88,Vitalmex Internacional SA de CV — 32.06B ISSSTE+IMSS+SEDENA (15.44B ISSSTE @72.8%DA cardiovascular monopoly),overpricing,high,3,0,active_or_captured:high,0.8,2002,2025,True
168261,"GRUPO JACARIC, S.A. DE C.V.",87,"Grupo Jacaric SA de CV — IMSS 776M (610M DA cluster 2021, 95.3%DA, 1162 contracts, no RFC)",overpricing,high,3,0,active_or_captured:high,0.8,2019,2022,True
227470,GNK LOGISTICA SA DE CV,86,GNK Logistica SA de CV — INSABI 302M COVID Logistics DA Capture (2019-2023),procurement_fraud,high,3,0,active_or_captured:high,0.8,2018,2023,True
239305,RICARDO URIBE CASTILLO,85,Ricardo Uribe Castillo — Natural Person 819M IMSS (798M LP Mar 2021 + DA series),procurement_fraud,high,3,0,active_or_captured:high,0.8,2019,2024,True
4715,CENTRUM PROMOTORA INTERNACIONAL S.A. DE C.V,84,"Centrum Promotora Internacional SA de CV — 17.76B IMSS+ISSSTE+SEDENA Medical Services Ring (rs=0.946, 2025 DA surge)",overpricing,high,3,0,active_or_captured:high,0.8,2002,2025,True
127800,SERVICIOS DE FARMACIA PREFARMA SA DE CV,83,"Servicios de Farmacia Prefarma SA de CV — IMSS 4.31B (1.858B single DA Feb 2021, 88%DA, 6543 contracts)",overpricing,high,3,0,active_or_captured:high,0.8,2014,2022,True
251926,MEBCO S DE RL DE CV,82,"Mebco S de RL de CV — CENAPRECE 499M COVID-Era Direct Award (209M+150M+140M DA, Inc. Jun 2016)",procurement_fraud,high,3,0,active_or_captured:high,0.8,2019,2022,True
304280,BUFFINGTON BIOTECH SA DE CV,81,"Buffington Biotech SA de CV — IMSS 584M Shell Company (Inc. Apr 2023, ""proveedor vigente"" 2024-2025)",monopoly,high,3,0,active_or_captured:high,0.8,2024,2025,True
131163,COMERCIALIZADORA ARVIEN  S.A. DE C.V.,80,"Comercializadora Arvien SA de CV — IMSS/ISSSTE 2.8B Direct Award Ring (92%DA, 4274 contracts, 2014-2025)",overpricing,high,3,0,active_or_captured:high,0.8,2014,2025,True
61022,"COMERCIALIZADORA COLUMBIA, S.A. DE C.V.",79,"Comercializadora Columbia SAPI de CV — SEGALMEX 529M DA (385M single DA 2022, Inc. May 1991)",procurement_fraud,high,3,0,active_or_captured:high,0.8,2019,2025,True
300233,PROVEGLIA SA DE CV,78,"Proveglia SA de CV — IMSS 808M Year-End Emergency DA (469M ""caso fortuito"" Dec 31 2024, 98.8% DA)",overpricing,high,3,0,active_or_captured:high,0.8,2023,2025,True
223741,ABASTO Y SUMINISTRO EN FARMACOS GADEC SA DE CV,77,"Abasto y Suministro en Farmacos GADEC SA de CV — IMSS 4.1B (3.31B single DA Mar 2021, Inc. Sep 2018)",procurement_fraud,high,3,0,active_or_captured:high,0.8,2018,2025,True
4488,"DISIMED, S.A. DE C.V.",76,"DISIMED SA de CV — IMSS 6.7B Medical Supply (30 contracts Aug 2, 2023 = 5.057B same-day cluster)",overpricing,high,3,0,active_or_captured:high,0.8,2002,2025,True
6996,"INTERMET, S.A. DE C.V",75,"INTERMET SA de CV — IMSS 8.2B Medical Supply Ring (60% DA, 432 contracts, 2002-2025)",overpricing,high,3,0,active_or_captured:high,0.8,2002,2025,True
149087,MULTIEQUIPOS Y MEDICAMENTOS SA DE CV,74,Multiequipos y Medicamentos SA de CV — Coahuila 8.95B Single State Contract + IMSS 97% DA (2015-2024),overpricing,high,3,0,active_or_captured:high,0.8,2015,2024,True
167733,ANGEL ANGUIANO MARTINEZ,73,"Angel Anguiano Martinez — IMSS 793M Natural Person Direct Award (Adquisiciones, September 2021)",procurement_fraud,high,3,0,active_or_captured:high,0.8,2015,2024,True
280939,PUERTA DEL SOL CAPITAL SA DE CV,72,"Puerta del Sol Capital SA de CV — IMSS 1.44B Emergency DA Ring (June 2025: 613M+548M same month, 92% DA)",overpricing,high,3,0,active_or_captured:high,0.8,2022,2025,True
241330,TRANS CE CARGO S DE RL DE CV,71,"Trans CE Cargo SRL de CV — SEDENA 2.57B Sole-Source Military Logistics (Inc. Sep 2016, 1.42B+833M Jan 2024)",monopoly,high,3,0,active_or_captured:high,0.8,2019,2025,True
294524,ELEMENTCO S A P I DE CV,70,"Elementco SAPI de CV — IMSS 880M Shell Company (Incorporated Dec 2022, 97% DA, 541M single DA)",monopoly,high,3,0,active_or_captured:high,0.8,2023,2025,True
264752,PREVENCION Y SOLUCIONES K-B SA DE CV,69,"Prevencion y Soluciones K-B SA de CV — IMSS 2.84B Direct Award Ring (Incorporated Jul 2019, 76% DA)",overpricing,high,3,0,active_or_captured:high,0.8,2020,2025,True
259351,ATLANTIS OPERADORA SERVICIOS DE SALUD SA DE CV,68,Atlantis Operadora Servicios de Salud SA de CV — INDEP 3.22B + NAFIN 1.87B (Incorporated Dec 2018),procurement_fraud,high,3,0,active_or_captured:high,0.8,2020,2025,True
4325,"VITALMEX INTERNACIONAL, S.A. DE C.V.",67,"Vitalmex Internacional SA de CV — IMSS/ISSSTE 32B COVID-Era Medical Supply Overpricing (70-78% DA, 2019-2024)",overpricing,high,3,0,active_or_captured:high,0.8,2002,2025,True
31371,"SELECCIONES MEDICAS DEL CENTRO, S.A. DE C.V.",66,"Selecciones Medicas del Centro SA de CV — IMSS/ISSSTE 16.3B Medical Ring (60-72% DA, shift from 0% pre-2010)",overpricing,high,3,0,active_or_captured:high,0.8,2002,2025,True
1361,"INSTRUMENTOS Y EQUIPOS FALCON, S.A. DE C.V.",65,"Instrumentos y Equipos Falcon SA de CV — IMSS/ISSSTE 31B Medical Equipment DA Ring (65-89% DA rate, 2010+)",overpricing,high,3,0,active_or_captured:high,0.8,2002,2025,True
6038,"HEMOSER, S.A. DE C.V.",64,"HEMOSER SA de CV — IMSS 17.2B COVID Medical Supply Same-Day Threshold Splitting (12 contracts Aug 2, 2023)",bid_rigging,high,3,0,active_or_captured:high,0.8,2008,2025,True
87141,TRIARA COM SA DE CV,63,"TRIARA COM SA de CV — Multi-Agency IT Capture: Banco del Bienestar 7.7B + SAT/SEGOB/FGR/ISSSTE (16.6B, 2017-2025)",monopoly,high,3,0,active_or_captured:high,0.8,2017,2025,True
310412,PHARMAJAL SERVICIOS INTEGRALES FARMACEUTICOS SA DE CV,62,Pharmajal Servicios Integrales Farmaceuticos SA de CV — Jalisco State Finance Ministry 1.65B (2024-2025),overpricing,high,3,0,active_or_captured:high,0.8,2024,2025,True
246015,LOGISTICA Y TRANSPORTE PARA LA INDUSTRIA DE LA SALUD SAPI DE CV,61,Logistica y Transporte para la Industria de la Salud SAPI — IMSS 1.47B Sole-Source (2025),monopoly,high,3,0,active_or_captured:high,0.8,2019,2025,True
261043,RHINNO SMART SA DE CV,60,"Rhinno Smart SA de CV — IMSS/ISSSTE 3.2B (Incorporated 2018, 2.15B + 816M in Early 2025)",overpricing,high,3,0,active_or_captured:high,0.8,2020,2025,True
278669,HEALTH & PHARMA CONTROL SA DE CV,59,"Health & Pharma Control SA de CV — INDEP 871M + NAFIN 380M (Incorporated Oct 2021, Seized Assets)",procurement_fraud,high,3,0,active_or_captured:high,0.8,2022,2023,True
280146,ALMACENAJE Y DISTRIBUCION AVIOR SA DE CV,58,Almacenaje y Distribucion Avior SA de CV — BIRMEX 3.98B Emergency Direct Award Scheme (2022-2025),overpricing,high,3,0,active_or_captured:high,0.8,2022,2025,True
124907,GRUPO C.E.N. SA DE CV,57,Grupo C.E.N. SA de CV — IMSS 1.31B Same-Week Direct Award Threshold Splitting (June 2017),bid_rigging,high,3,0,active_or_captured:high,0.8,2014,2018,True
168672,COMERCIALIZADORA HAGRE SA DE CV,56,"Comercializadora Hagre SA de CV — CFE 3.25B Restricted Tender Concentration (7 contracts, March 2017)",bid_rigging,high,3,0,active_or_captured:high,0.8,2015,2017,True
176835,VICTOR MANUEL ZARATE MARTINEZ,55,Victor Manuel Zarate Martinez — CENAF (SEP) 176M Natural Person Direct Award,procurement_fraud,high,3,0,active_or_captured:high,0.8,2009,2015,True
194352,FRANCISCO HERRERA OREA,54,Francisco Herrera Orea — INPI 467M Natural Person Direct Award (Indigenous Rights Agency Capture),procurement_fraud,high,3,0,active_or_captured:high,0.8,2014,2019,True
121130,"GRUPO ACOPIADOR 24 DE AGOSTO, S.A. DE C.V.",53,Grupo Acopiador 24 de Agosto SC — DICONSA 594M Direct Award Supply Network (Segalmex-Adjacent),procurement_fraud,high,3,0,active_or_captured:high,0.8,2013,2017,True
117824,NGBS MEXICO SA DE CV,52,NGBS Mexico SA de CV — BANSEFI (Banco del Ahorro) 664M Single Direct Award (2013),procurement_fraud,high,3,0,active_or_captured:high,0.8,2013,2014,True
288231,PHARMA MANAGEMENT AND INNOVATION SA DE CV,51,Pharma Management and Innovation SA de CV — IMSS 1.156B Direct Award Pharmaceutical Ring (2022-2024),overpricing,high,3,0,active_or_captured:high,0.8,2022,2024,True
